   2.5000000e+03   2.5300000e+03   2.5600000e+03   2.5900000e+03   2.6200000e+03   2.6500000e+03   2.6800000e+03   2.7100000e+03   2.7400000e+03   2.7700000e+03   2.8000000e+03   2.8300000e+03   2.8600000e+03   2.8900000e+03   2.9200000e+03   2.9500000e+03   2.9800000e+03   3.0100000e+03   3.0400000e+03   3.0700000e+03   3.1000000e+03   3.1300000e+03   3.1600000e+03   3.1900000e+03   3.2200000e+03   3.2500000e+03   3.2800000e+03   3.3100000e+03   3.3400000e+03   3.3700000e+03   3.4000000e+03   3.4300000e+03   3.4600000e+03   3.4900000e+03   3.5200000e+03   3.5500000e+03   3.5800000e+03   3.6100000e+03   3.6400000e+03   3.6700000e+03   3.7000000e+03   3.7300000e+03   3.7600000e+03   3.7900000e+03   3.8200000e+03   3.8500000e+03   3.8800000e+03   3.9100000e+03   3.9400000e+03   3.9700000e+03   4.0000000e+03   4.0300000e+03   4.0600000e+03   4.0900000e+03   4.1200000e+03   4.1500000e+03   4.1800000e+03   4.2100000e+03   4.2400000e+03   4.2700000e+03   4.3000000e+03   4.3300000e+03   4.3600000e+03   4.3900000e+03   4.4200000e+03   4.4500000e+03   4.4800000e+03   4.5100000e+03   4.5400000e+03   4.5700000e+03   4.6000000e+03   4.6300000e+03   4.6600000e+03   4.6900000e+03   4.7200000e+03   4.7500000e+03   4.7800000e+03   4.8100000e+03   4.8400000e+03   4.8700000e+03   4.9000000e+03   4.9300000e+03   4.9600000e+03   4.9900000e+03   5.0200000e+03   5.0500000e+03   5.0800000e+03   5.1100000e+03   5.1400000e+03   5.1700000e+03   5.2000000e+03   5.2300000e+03   5.2600000e+03   5.2900000e+03   5.3200000e+03   5.3500000e+03   5.3800000e+03   5.4100000e+03   5.4400000e+03   5.4700000e+03   5.5000000e+03
   2.5000000e+03   2.5300000e+03   2.5600000e+03   2.5900000e+03   2.6200000e+03   2.6500000e+03   2.6800000e+03   2.7100000e+03   2.7400000e+03   2.7700000e+03   2.8000000e+03   2.8300000e+03   2.8600000e+03   2.8900000e+03   2.9200000e+03   2.9500000e+03   2.9800000e+03   3.0100000e+03   3.0400000e+03   3.0700000e+03   3.1000000e+03   3.1300000e+03   3.1600000e+03   3.1900000e+03   3.2200000e+03   3.2500000e+03   3.2800000e+03   3.3100000e+03   3.3400000e+03   3.3700000e+03   3.4000000e+03   3.4300000e+03   3.4600000e+03   3.4900000e+03   3.5200000e+03   3.5500000e+03   3.5800000e+03   3.6100000e+03   3.6400000e+03   3.6700000e+03   3.7000000e+03   3.7300000e+03   3.7600000e+03   3.7900000e+03   3.8200000e+03   3.8500000e+03   3.8800000e+03   3.9100000e+03   3.9400000e+03   3.9700000e+03   4.0000000e+03   4.0300000e+03   4.0600000e+03   4.0900000e+03   4.1200000e+03   4.1500000e+03   4.1800000e+03   4.2100000e+03   4.2400000e+03   4.2700000e+03   4.3000000e+03   4.3300000e+03   4.3600000e+03   4.3900000e+03   4.4200000e+03   4.4500000e+03   4.4800000e+03   4.5100000e+03   4.5400000e+03   4.5700000e+03   4.6000000e+03   4.6300000e+03   4.6600000e+03   4.6900000e+03   4.7200000e+03   4.7500000e+03   4.7800000e+03   4.8100000e+03   4.8400000e+03   4.8700000e+03   4.9000000e+03   4.9300000e+03   4.9600000e+03   4.9900000e+03   5.0200000e+03   5.0500000e+03   5.0800000e+03   5.1100000e+03   5.1400000e+03   5.1700000e+03   5.2000000e+03   5.2300000e+03   5.2600000e+03   5.2900000e+03   5.3200000e+03   5.3500000e+03   5.3800000e+03   5.4100000e+03   5.4400000e+03   5.4700000e+03   5.5000000e+03
   2.5000000e+03   2.5300000e+03   2.5600000e+03   2.5900000e+03   2.6200000e+03   2.6500000e+03   2.6800000e+03   2.7100000e+03   2.7400000e+03   2.7700000e+03   2.8000000e+03   2.8300000e+03   2.8600000e+03   2.8900000e+03   2.9200000e+03   2.9500000e+03   2.9800000e+03   3.0100000e+03   3.0400000e+03   3.0700000e+03   3.1000000e+03   3.1300000e+03   3.1600000e+03   3.1900000e+03   3.2200000e+03   3.2500000e+03   3.2800000e+03   3.3100000e+03   3.3400000e+03   3.3700000e+03   3.4000000e+03   3.4300000e+03   3.4600000e+03   3.4900000e+03   3.5200000e+03   3.5500000e+03   3.5800000e+03   3.6100000e+03   3.6400000e+03   3.6700000e+03   3.7000000e+03   3.7300000e+03   3.7600000e+03   3.7900000e+03   3.8200000e+03   3.8500000e+03   3.8800000e+03   3.9100000e+03   3.9400000e+03   3.9700000e+03   4.0000000e+03   4.0300000e+03   4.0600000e+03   4.0900000e+03   4.1200000e+03   4.1500000e+03   4.1800000e+03   4.2100000e+03   4.2400000e+03   4.2700000e+03   4.3000000e+03   4.3300000e+03   4.3600000e+03   4.3900000e+03   4.4200000e+03   4.4500000e+03   4.4800000e+03   4.5100000e+03   4.5400000e+03   4.5700000e+03   4.6000000e+03   4.6300000e+03   4.6600000e+03   4.6900000e+03   4.7200000e+03   4.7500000e+03   4.7800000e+03   4.8100000e+03   4.8400000e+03   4.8700000e+03   4.9000000e+03   4.9300000e+03   4.9600000e+03   4.9900000e+03   5.0200000e+03   5.0500000e+03   5.0800000e+03   5.1100000e+03   5.1400000e+03   5.1700000e+03   5.2000000e+03   5.2300000e+03   5.2600000e+03   5.2900000e+03   5.3200000e+03   5.3500000e+03   5.3800000e+03   5.4100000e+03   5.4400000e+03   5.4700000e+03   5.5000000e+03
   2.5000000e+03   2.5300000e+03   2.5600000e+03   2.5900000e+03   2.6200000e+03   2.6500000e+03   2.6800000e+03   2.7100000e+03   2.7400000e+03   2.7700000e+03   2.8000000e+03   2.8300000e+03   2.8600000e+03   2.8900000e+03   2.9200000e+03   2.9500000e+03   2.9800000e+03   3.0100000e+03   3.0400000e+03   3.0700000e+03   3.1000000e+03   3.1300000e+03   3.1600000e+03   3.1900000e+03   3.2200000e+03   3.2500000e+03   3.2800000e+03   3.3100000e+03   3.3400000e+03   3.3700000e+03   3.4000000e+03   3.4300000e+03   3.4600000e+03   3.4900000e+03   3.5200000e+03   3.5500000e+03   3.5800000e+03   3.6100000e+03   3.6400000e+03   3.6700000e+03   3.7000000e+03   3.7300000e+03   3.7600000e+03   3.7900000e+03   3.8200000e+03   3.8500000e+03   3.8800000e+03   3.9100000e+03   3.9400000e+03   3.9700000e+03   4.0000000e+03   4.0300000e+03   4.0600000e+03   4.0900000e+03   4.1200000e+03   4.1500000e+03   4.1800000e+03   4.2100000e+03   4.2400000e+03   4.2700000e+03   4.3000000e+03   4.3300000e+03   4.3600000e+03   4.3900000e+03   4.4200000e+03   4.4500000e+03   4.4800000e+03   4.5100000e+03   4.5400000e+03   4.5700000e+03   4.6000000e+03   4.6300000e+03   4.6600000e+03   4.6900000e+03   4.7200000e+03   4.7500000e+03   4.7800000e+03   4.8100000e+03   4.8400000e+03   4.8700000e+03   4.9000000e+03   4.9300000e+03   4.9600000e+03   4.9900000e+03   5.0200000e+03   5.0500000e+03   5.0800000e+03   5.1100000e+03   5.1400000e+03   5.1700000e+03   5.2000000e+03   5.2300000e+03   5.2600000e+03   5.2900000e+03   5.3200000e+03   5.3500000e+03   5.3800000e+03   5.4100000e+03   5.4400000e+03   5.4700000e+03   5.5000000e+03
   2.5000000e+03   2.5300000e+03   2.5600000e+03   2.5900000e+03   2.6200000e+03   2.6500000e+03   2.6800000e+03   2.7100000e+03   2.7400000e+03   2.7700000e+03   2.8000000e+03   2.8300000e+03   2.8600000e+03   2.8900000e+03   2.9200000e+03   2.9500000e+03   2.9800000e+03   3.0100000e+03   3.0400000e+03   3.0700000e+03   3.1000000e+03   3.1300000e+03   3.1600000e+03   3.1900000e+03   3.2200000e+03   3.2500000e+03   3.2800000e+03   3.3100000e+03   3.3400000e+03   3.3700000e+03   3.4000000e+03   3.4300000e+03   3.4600000e+03   3.4900000e+03   3.5200000e+03   3.5500000e+03   3.5800000e+03   3.6100000e+03   3.6400000e+03   3.6700000e+03   3.7000000e+03   3.7300000e+03   3.7600000e+03   3.7900000e+03   3.8200000e+03   3.8500000e+03   3.8800000e+03   3.9100000e+03   3.9400000e+03   3.9700000e+03   4.0000000e+03   4.0300000e+03   4.0600000e+03   4.0900000e+03   4.1200000e+03   4.1500000e+03   4.1800000e+03   4.2100000e+03   4.2400000e+03   4.2700000e+03   4.3000000e+03   4.3300000e+03   4.3600000e+03   4.3900000e+03   4.4200000e+03   4.4500000e+03   4.4800000e+03   4.5100000e+03   4.5400000e+03   4.5700000e+03   4.6000000e+03   4.6300000e+03   4.6600000e+03   4.6900000e+03   4.7200000e+03   4.7500000e+03   4.7800000e+03   4.8100000e+03   4.8400000e+03   4.8700000e+03   4.9000000e+03   4.9300000e+03   4.9600000e+03   4.9900000e+03   5.0200000e+03   5.0500000e+03   5.0800000e+03   5.1100000e+03   5.1400000e+03   5.1700000e+03   5.2000000e+03   5.2300000e+03   5.2600000e+03   5.2900000e+03   5.3200000e+03   5.3500000e+03   5.3800000e+03   5.4100000e+03   5.4400000e+03   5.4700000e+03   5.5000000e+03
   2.5000000e+03   2.5300000e+03   2.5600000e+03   2.5900000e+03   2.6200000e+03   2.6500000e+03   2.6800000e+03   2.7100000e+03   2.7400000e+03   2.7700000e+03   2.8000000e+03   2.8300000e+03   2.8600000e+03   2.8900000e+03   2.9200000e+03   2.9500000e+03   2.9800000e+03   3.0100000e+03   3.0400000e+03   3.0700000e+03   3.1000000e+03   3.1300000e+03   3.1600000e+03   3.1900000e+03   3.2200000e+03   3.2500000e+03   3.2800000e+03   3.3100000e+03   3.3400000e+03   3.3700000e+03   3.4000000e+03   3.4300000e+03   3.4600000e+03   3.4900000e+03   3.5200000e+03   3.5500000e+03   3.5800000e+03   3.6100000e+03   3.6400000e+03   3.6700000e+03   3.7000000e+03   3.7300000e+03   3.7600000e+03   3.7900000e+03   3.8200000e+03   3.8500000e+03   3.8800000e+03   3.9100000e+03   3.9400000e+03   3.9700000e+03   4.0000000e+03   4.0300000e+03   4.0600000e+03   4.0900000e+03   4.1200000e+03   4.1500000e+03   4.1800000e+03   4.2100000e+03   4.2400000e+03   4.2700000e+03   4.3000000e+03   4.3300000e+03   4.3600000e+03   4.3900000e+03   4.4200000e+03   4.4500000e+03   4.4800000e+03   4.5100000e+03   4.5400000e+03   4.5700000e+03   4.6000000e+03   4.6300000e+03   4.6600000e+03   4.6900000e+03   4.7200000e+03   4.7500000e+03   4.7800000e+03   4.8100000e+03   4.8400000e+03   4.8700000e+03   4.9000000e+03   4.9300000e+03   4.9600000e+03   4.9900000e+03   5.0200000e+03   5.0500000e+03   5.0800000e+03   5.1100000e+03   5.1400000e+03   5.1700000e+03   5.2000000e+03   5.2300000e+03   5.2600000e+03   5.2900000e+03   5.3200000e+03   5.3500000e+03   5.3800000e+03   5.4100000e+03   5.4400000e+03   5.4700000e+03   5.5000000e+03
   2.5000000e+03   2.5300000e+03   2.5600000e+03   2.5900000e+03   2.6200000e+03   2.6500000e+03   2.6800000e+03   2.7100000e+03   2.7400000e+03   2.7700000e+03   2.8000000e+03   2.8300000e+03   2.8600000e+03   2.8900000e+03   2.9200000e+03   2.9500000e+03   2.9800000e+03   3.0100000e+03   3.0400000e+03   3.0700000e+03   3.1000000e+03   3.1300000e+03   3.1600000e+03   3.1900000e+03   3.2200000e+03   3.2500000e+03   3.2800000e+03   3.3100000e+03   3.3400000e+03   3.3700000e+03   3.4000000e+03   3.4300000e+03   3.4600000e+03   3.4900000e+03   3.5200000e+03   3.5500000e+03   3.5800000e+03   3.6100000e+03   3.6400000e+03   3.6700000e+03   3.7000000e+03   3.7300000e+03   3.7600000e+03   3.7900000e+03   3.8200000e+03   3.8500000e+03   3.8800000e+03   3.9100000e+03   3.9400000e+03   3.9700000e+03   4.0000000e+03   4.0300000e+03   4.0600000e+03   4.0900000e+03   4.1200000e+03   4.1500000e+03   4.1800000e+03   4.2100000e+03   4.2400000e+03   4.2700000e+03   4.3000000e+03   4.3300000e+03   4.3600000e+03   4.3900000e+03   4.4200000e+03   4.4500000e+03   4.4800000e+03   4.5100000e+03   4.5400000e+03   4.5700000e+03   4.6000000e+03   4.6300000e+03   4.6600000e+03   4.6900000e+03   4.7200000e+03   4.7500000e+03   4.7800000e+03   4.8100000e+03   4.8400000e+03   4.8700000e+03   4.9000000e+03   4.9300000e+03   4.9600000e+03   4.9900000e+03   5.0200000e+03   5.0500000e+03   5.0800000e+03   5.1100000e+03   5.1400000e+03   5.1700000e+03   5.2000000e+03   5.2300000e+03   5.2600000e+03   5.2900000e+03   5.3200000e+03   5.3500000e+03   5.3800000e+03   5.4100000e+03   5.4400000e+03   5.4700000e+03   5.5000000e+03
   2.5000000e+03   2.5300000e+03   2.5600000e+03   2.5900000e+03   2.6200000e+03   2.6500000e+03   2.6800000e+03   2.7100000e+03   2.7400000e+03   2.7700000e+03   2.8000000e+03   2.8300000e+03   2.8600000e+03   2.8900000e+03   2.9200000e+03   2.9500000e+03   2.9800000e+03   3.0100000e+03   3.0400000e+03   3.0700000e+03   3.1000000e+03   3.1300000e+03   3.1600000e+03   3.1900000e+03   3.2200000e+03   3.2500000e+03   3.2800000e+03   3.3100000e+03   3.3400000e+03   3.3700000e+03   3.4000000e+03   3.4300000e+03   3.4600000e+03   3.4900000e+03   3.5200000e+03   3.5500000e+03   3.5800000e+03   3.6100000e+03   3.6400000e+03   3.6700000e+03   3.7000000e+03   3.7300000e+03   3.7600000e+03   3.7900000e+03   3.8200000e+03   3.8500000e+03   3.8800000e+03   3.9100000e+03   3.9400000e+03   3.9700000e+03   4.0000000e+03   4.0300000e+03   4.0600000e+03   4.0900000e+03   4.1200000e+03   4.1500000e+03   4.1800000e+03   4.2100000e+03   4.2400000e+03   4.2700000e+03   4.3000000e+03   4.3300000e+03   4.3600000e+03   4.3900000e+03   4.4200000e+03   4.4500000e+03   4.4800000e+03   4.5100000e+03   4.5400000e+03   4.5700000e+03   4.6000000e+03   4.6300000e+03   4.6600000e+03   4.6900000e+03   4.7200000e+03   4.7500000e+03   4.7800000e+03   4.8100000e+03   4.8400000e+03   4.8700000e+03   4.9000000e+03   4.9300000e+03   4.9600000e+03   4.9900000e+03   5.0200000e+03   5.0500000e+03   5.0800000e+03   5.1100000e+03   5.1400000e+03   5.1700000e+03   5.2000000e+03   5.2300000e+03   5.2600000e+03   5.2900000e+03   5.3200000e+03   5.3500000e+03   5.3800000e+03   5.4100000e+03   5.4400000e+03   5.4700000e+03   5.5000000e+03
   2.5000000e+03   2.5300000e+03   2.5600000e+03   2.5900000e+03   2.6200000e+03   2.6500000e+03   2.6800000e+03   2.7100000e+03   2.7400000e+03   2.7700000e+03   2.8000000e+03   2.8300000e+03   2.8600000e+03   2.8900000e+03   2.9200000e+03   2.9500000e+03   2.9800000e+03   3.0100000e+03   3.0400000e+03   3.0700000e+03   3.1000000e+03   3.1300000e+03   3.1600000e+03   3.1900000e+03   3.2200000e+03   3.2500000e+03   3.2800000e+03   3.3100000e+03   3.3400000e+03   3.3700000e+03   3.4000000e+03   3.4300000e+03   3.4600000e+03   3.4900000e+03   3.5200000e+03   3.5500000e+03   3.5800000e+03   3.6100000e+03   3.6400000e+03   3.6700000e+03   3.7000000e+03   3.7300000e+03   3.7600000e+03   3.7900000e+03   3.8200000e+03   3.8500000e+03   3.8800000e+03   3.9100000e+03   3.9400000e+03   3.9700000e+03   4.0000000e+03   4.0300000e+03   4.0600000e+03   4.0900000e+03   4.1200000e+03   4.1500000e+03   4.1800000e+03   4.2100000e+03   4.2400000e+03   4.2700000e+03   4.3000000e+03   4.3300000e+03   4.3600000e+03   4.3900000e+03   4.4200000e+03   4.4500000e+03   4.4800000e+03   4.5100000e+03   4.5400000e+03   4.5700000e+03   4.6000000e+03   4.6300000e+03   4.6600000e+03   4.6900000e+03   4.7200000e+03   4.7500000e+03   4.7800000e+03   4.8100000e+03   4.8400000e+03   4.8700000e+03   4.9000000e+03   4.9300000e+03   4.9600000e+03   4.9900000e+03   5.0200000e+03   5.0500000e+03   5.0800000e+03   5.1100000e+03   5.1400000e+03   5.1700000e+03   5.2000000e+03   5.2300000e+03   5.2600000e+03   5.2900000e+03   5.3200000e+03   5.3500000e+03   5.3800000e+03   5.4100000e+03   5.4400000e+03   5.4700000e+03   5.5000000e+03
   2.5000000e+03   2.5300000e+03   2.5600000e+03   2.5900000e+03   2.6200000e+03   2.6500000e+03   2.6800000e+03   2.7100000e+03   2.7400000e+03   2.7700000e+03   2.8000000e+03   2.8300000e+03   2.8600000e+03   2.8900000e+03   2.9200000e+03   2.9500000e+03   2.9800000e+03   3.0100000e+03   3.0400000e+03   3.0700000e+03   3.1000000e+03   3.1300000e+03   3.1600000e+03   3.1900000e+03   3.2200000e+03   3.2500000e+03   3.2800000e+03   3.3100000e+03   3.3400000e+03   3.3700000e+03   3.4000000e+03   3.4300000e+03   3.4600000e+03   3.4900000e+03   3.5200000e+03   3.5500000e+03   3.5800000e+03   3.6100000e+03   3.6400000e+03   3.6700000e+03   3.7000000e+03   3.7300000e+03   3.7600000e+03   3.7900000e+03   3.8200000e+03   3.8500000e+03   3.8800000e+03   3.9100000e+03   3.9400000e+03   3.9700000e+03   4.0000000e+03   4.0300000e+03   4.0600000e+03   4.0900000e+03   4.1200000e+03   4.1500000e+03   4.1800000e+03   4.2100000e+03   4.2400000e+03   4.2700000e+03   4.3000000e+03   4.3300000e+03   4.3600000e+03   4.3900000e+03   4.4200000e+03   4.4500000e+03   4.4800000e+03   4.5100000e+03   4.5400000e+03   4.5700000e+03   4.6000000e+03   4.6300000e+03   4.6600000e+03   4.6900000e+03   4.7200000e+03   4.7500000e+03   4.7800000e+03   4.8100000e+03   4.8400000e+03   4.8700000e+03   4.9000000e+03   4.9300000e+03   4.9600000e+03   4.9900000e+03   5.0200000e+03   5.0500000e+03   5.0800000e+03   5.1100000e+03   5.1400000e+03   5.1700000e+03   5.2000000e+03   5.2300000e+03   5.2600000e+03   5.2900000e+03   5.3200000e+03   5.3500000e+03   5.3800000e+03   5.4100000e+03   5.4400000e+03   5.4700000e+03   5.5000000e+03
